Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1990,1,7,7,2008,1930,2124,2038,US,94,NA,76,68,NA,46,38,PIT,LGA,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,2018,1930,2127,2038,US,94,NA,69,68,NA,49,48,PIT,LGA,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,1935,1930,2051,2038,US,94,NA,76,68,NA,13,5,PIT,LGA,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,1930,1930,2045,2038,US,94,NA,75,68,NA,7,0,PIT,LGA,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,1942,1930,2100,2038,US,94,NA,78,68,NA,22,12,PIT,LGA,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,14,7,1932,1930,2042,2038,US,94,NA,70,68,NA,4,2,PIT,LGA,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,1929,1930,2101,2038,US,94,NA,92,68,NA,23,-1,PIT,LGA,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,2032,1930,2142,2038,US,94,NA,70,68,NA,64,62,PIT,LGA,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,1937,1930,2039,2038,US,94,NA,62,68,NA,1,7,PIT,LGA,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,1932,1930,2040,2038,US,94,NA,68,68,NA,2,2,PIT,LGA,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,1928,1930,2036,2038,US,94,NA,68,68,NA,-2,-2,PIT,LGA,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,1938,1930,2054,2038,US,94,NA,76,68,NA,16,8,PIT,LGA,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,22,1,1930,1930,2042,2038,US,94,NA,72,68,NA,4,0,PIT,LGA,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,1939,1930,2042,2038,US,94,NA,63,68,NA,4,9,PIT,LGA,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,1931,1930,2039,2038,US,94,NA,68,68,NA,1,1,PIT,LGA,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,2017,1930,2219,2038,US,94,NA,122,68,NA,101,47,PIT,LGA,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,1932,1930,2059,2038,US,94,NA,87,68,NA,21,2,PIT,LGA,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,28,7,1931,1930,2032,2038,US,94,NA,61,68,NA,-6,1,PIT,LGA,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,NA,1930,NA,2038,US,94,NA,NA,68,NA,NA,NA,PIT,LGA,335,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,1931,1930,2043,2038,US,94,NA,72,68,NA,5,1,PIT,LGA,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,1934,1930,2039,2038,US,94,NA,65,68,NA,1,4,PIT,LGA,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,1901,1830,1958,1933,US,95,NA,57,63,NA,25,31,GRR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,1833,1830,1932,1933,US,95,NA,59,63,NA,-1,3,GRR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,1834,1830,1930,1933,US,95,NA,56,63,NA,-3,4,GRR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,1828,1830,1944,1933,US,95,NA,76,63,NA,11,-2,GRR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,1844,1830,1951,1933,US,95,NA,67,63,NA,18,14,GRR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,6,6,1830,1830,1931,1933,US,95,NA,61,63,NA,-2,0,GRR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,1830,1830,1936,1933,US,95,NA,66,63,NA,3,0,GRR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,1828,1830,1933,1933,US,95,NA,65,63,NA,0,-2,GRR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,1829,1830,1928,1933,US,95,NA,59,63,NA,-5,-1,GRR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,1833,1830,1937,1933,US,95,NA,64,63,NA,4,3,GRR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,1854,1830,2009,1933,US,95,NA,75,63,NA,36,24,GRR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,13,6,1827,1830,1930,1933,US,95,NA,63,63,NA,-3,-3,GRR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,14,7,1828,1830,1939,1933,US,95,NA,71,63,NA,6,-2,GRR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,1828,1830,1925,1933,US,95,NA,57,63,NA,-8,-2,GRR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,NA,1830,NA,1933,US,95,NA,NA,63,NA,NA,NA,GRR,PIT,319,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,1840,1830,1951,1933,US,95,NA,71,63,NA,18,10,GRR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,1828,1830,1927,1933,US,95,NA,59,63,NA,-6,-2,GRR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,1830,1830,1932,1933,US,95,NA,62,63,NA,-1,0,GRR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,20,6,1828,1830,1941,1933,US,95,NA,73,63,NA,8,-2,GRR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,1827,1830,1930,1933,US,95,NA,63,63,NA,-3,-3,GRR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,22,1,1829,1830,1930,1933,US,95,NA,61,63,NA,-3,-1,GRR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,1830,1830,1933,1933,US,95,NA,63,63,NA,0,0,GRR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,1828,1830,1937,1933,US,95,NA,69,63,NA,4,-2,GRR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,1832,1830,1952,1933,US,95,NA,80,63,NA,19,2,GRR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,1826,1830,1921,1933,US,95,NA,55,63,NA,-12,-4,GRR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,27,6,1831,1830,1930,1933,US,95,NA,59,63,NA,-3,1,GRR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,28,7,1829,1830,1935,1933,US,95,NA,66,63,NA,2,-1,GRR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,1830,1830,1939,1933,US,95,NA,69,63,NA,6,0,GRR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,1829,1830,1926,1933,US,95,NA,57,63,NA,-7,-1,GRR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,1838,1830,1936,1933,US,95,NA,58,63,NA,3,8,GRR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,2148,2020,2352,2236,US,95,NA,124,136,NA,76,88,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,2124,2020,2352,2236,US,95,NA,148,136,NA,76,64,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,2035,2020,2251,2236,US,95,NA,136,136,NA,15,15,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,2034,2020,2308,2236,US,95,NA,154,136,NA,32,14,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,2030,2020,2239,2236,US,95,NA,129,136,NA,3,10,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,6,6,2019,2020,2243,2236,US,95,NA,144,136,NA,7,-1,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,2029,2020,2255,2236,US,95,NA,146,136,NA,19,9,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,2028,2020,2251,2236,US,95,NA,143,136,NA,15,8,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,2039,2020,2303,2236,US,95,NA,144,136,NA,27,19,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,2023,2020,2226,2236,US,95,NA,123,136,NA,-10,3,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,2116,2020,2320,2236,US,95,NA,124,136,NA,44,56,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,2047,2020,2303,2236,US,95,NA,136,136,NA,27,27,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,13,6,2021,2020,2229,2236,US,95,NA,128,136,NA,-7,1,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,14,7,2028,2020,2230,2236,US,95,NA,122,136,NA,-6,8,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,2019,2020,2226,2236,US,95,NA,127,136,NA,-10,-1,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,2033,2020,2247,2236,US,95,NA,134,136,NA,11,13,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,2031,2020,2252,2236,US,95,NA,141,136,NA,16,11,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,2022,2020,2233,2236,US,95,NA,131,136,NA,-3,2,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,2025,2020,2228,2236,US,95,NA,123,136,NA,-8,5,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,20,6,2018,2020,2228,2236,US,95,NA,130,136,NA,-8,-2,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,2027,2020,2250,2236,US,95,NA,143,136,NA,14,7,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,22,1,2020,2020,2229,2236,US,95,NA,129,136,NA,-7,0,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,2027,2020,2240,2236,US,95,NA,133,136,NA,4,7,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,2022,2020,2242,2236,US,95,NA,140,136,NA,6,2,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,2103,2020,2335,2236,US,95,NA,152,136,NA,59,43,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,2022,2020,2226,2236,US,95,NA,124,136,NA,-10,2,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,27,6,2017,2020,2234,2236,US,95,NA,137,136,NA,-2,-3,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,28,7,2020,2020,2234,2236,US,95,NA,134,136,NA,-2,0,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,2031,2020,2327,2236,US,95,NA,176,136,NA,51,11,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,2020,2020,2257,2236,US,95,NA,157,136,NA,21,0,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,2023,2020,2244,2236,US,95,NA,141,136,NA,8,3,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,1344,1230,1714,1559,US,96,NA,150,149,NA,75,74,DFW,PIT,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,1320,1230,1655,1559,US,96,NA,155,149,NA,56,50,DFW,PIT,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,1252,1230,1619,1559,US,96,NA,147,149,NA,20,22,DFW,PIT,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,1321,1230,1653,1559,US,96,NA,152,149,NA,54,51,DFW,PIT,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,1255,1230,1606,1559,US,96,NA,131,149,NA,7,25,DFW,PIT,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,6,6,1305,1230,1625,1559,US,96,NA,140,149,NA,26,35,DFW,PIT,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,1302,1230,1626,1559,US,96,NA,144,149,NA,27,32,DFW,PIT,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,1228,1230,1550,1559,US,96,NA,142,149,NA,-9,-2,DFW,PIT,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,1309,1230,1656,1559,US,96,NA,167,149,NA,57,39,DFW,PIT,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,1230,1230,1610,1559,US,96,NA,160,149,NA,11,0,DFW,PIT,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,1234,1230,1605,1559,US,96,NA,151,149,NA,6,4,DFW,PIT,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,1247,1230,1646,1559,US,96,NA,179,149,NA,47,17,DFW,PIT,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,13,6,1300,1230,1640,1559,US,96,NA,160,149,NA,41,30,DFW,PIT,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,14,7,1230,1230,1545,1559,US,96,NA,135,149,NA,-14,0,DFW,PIT,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,1244,1230,1605,1559,US,96,NA,141,149,NA,6,14,DFW,PIT,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,1307,1230,1626,1559,US,96,NA,139,149,NA,27,37,DFW,PIT,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,1238,1230,1611,1559,US,96,NA,153,149,NA,12,8,DFW,PIT,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,1257,1230,1618,1559,US,96,NA,141,149,NA,19,27,DFW,PIT,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,1251,1230,1616,1559,US,96,NA,145,149,NA,17,21,DFW,PIT,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,20,6,1228,1230,1538,1559,US,96,NA,130,149,NA,-21,-2,DFW,PIT,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,1250,1230,1605,1559,US,96,NA,135,149,NA,6,20,DFW,PIT,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,1229,1230,1549,1559,US,96,NA,140,149,NA,-10,-1,DFW,PIT,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,1301,1230,1618,1559,US,96,NA,137,149,NA,19,31,DFW,PIT,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,1235,1230,1549,1559,US,96,NA,134,149,NA,-10,5,DFW,PIT,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,1230,1230,1558,1559,US,96,NA,148,149,NA,-1,0,DFW,PIT,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,27,6,1230,1230,1543,1559,US,96,NA,133,149,NA,-16,0,DFW,PIT,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,28,7,1255,1230,1606,1559,US,96,NA,131,149,NA,7,25,DFW,PIT,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,1326,1230,1647,1559,US,96,NA,141,149,NA,48,56,DFW,PIT,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,1226,1230,1538,1559,US,96,NA,132,149,NA,-21,-4,DFW,PIT,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,1228,1230,1546,1559,US,96,NA,138,149,NA,-13,-2,DFW,PIT,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,2100,1645,2157,1743,US,96,NA,57,58,NA,254,255,PIT,SYR,279,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,1813,1645,1910,1743,US,96,NA,57,58,NA,87,88,PIT,SYR,279,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,1754,1645,1847,1743,US,96,NA,53,58,NA,64,69,PIT,SYR,279,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,1751,1645,1844,1743,US,96,NA,53,58,NA,61,66,PIT,SYR,279,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,6,6,1729,1645,1828,1743,US,96,NA,59,58,NA,45,44,PIT,SYR,279,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,1711,1645,1803,1743,US,96,NA,52,58,NA,20,26,PIT,SYR,279,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,1659,1645,1756,1743,US,96,NA,57,58,NA,13,14,PIT,SYR,279,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,1737,1645,1828,1743,US,96,NA,51,58,NA,45,52,PIT,SYR,279,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,1718,1645,1835,1743,US,96,NA,77,58,NA,52,33,PIT,SYR,279,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,1648,1645,1748,1743,US,96,NA,60,58,NA,5,3,PIT,SYR,279,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,1727,1645,1839,1743,US,96,NA,72,58,NA,56,42,PIT,SYR,279,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,13,6,1721,1645,1821,1743,US,96,NA,60,58,NA,38,36,PIT,SYR,279,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,14,7,1646,1645,1743,1743,US,96,NA,57,58,NA,0,1,PIT,SYR,279,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,1651,1645,1753,1743,US,96,NA,62,58,NA,10,6,PIT,SYR,279,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,1710,1645,1810,1743,US,96,NA,60,58,NA,27,25,PIT,SYR,279,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,1656,1645,1802,1743,US,96,NA,66,58,NA,19,11,PIT,SYR,279,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,1655,1645,1753,1743,US,96,NA,58,58,NA,10,10,PIT,SYR,279,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,1657,1645,1754,1743,US,96,NA,57,58,NA,11,12,PIT,SYR,279,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,20,6,1658,1645,1756,1743,US,96,NA,58,58,NA,13,13,PIT,SYR,279,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,1646,1645,1759,1743,US,96,NA,73,58,NA,16,1,PIT,SYR,279,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,1643,1645,1740,1743,US,96,NA,57,58,NA,-3,-2,PIT,SYR,279,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,1650,1645,1756,1743,US,96,NA,66,58,NA,13,5,PIT,SYR,279,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,1645,1645,1755,1743,US,96,NA,70,58,NA,12,0,PIT,SYR,279,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,1651,1645,1749,1743,US,96,NA,58,58,NA,6,6,PIT,SYR,279,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,27,6,1642,1645,1731,1743,US,96,NA,49,58,NA,-12,-3,PIT,SYR,279,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,28,7,1644,1645,1739,1743,US,96,NA,55,58,NA,-4,-1,PIT,SYR,279,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,NA,1645,NA,1743,US,96,NA,NA,58,NA,NA,NA,PIT,SYR,279,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,1643,1645,1738,1743,US,96,NA,55,58,NA,-5,-2,PIT,SYR,279,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,1645,1645,1739,1743,US,96,NA,54,58,NA,-4,0,PIT,SYR,279,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,1955,1830,2052,1931,US,97,NA,57,61,NA,81,85,AVP,PIT,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,1919,1830,2025,1931,US,97,NA,66,61,NA,54,49,AVP,PIT,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,1911,1830,2006,1931,US,97,NA,55,61,NA,35,41,AVP,PIT,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,1843,1830,1949,1931,US,97,NA,66,61,NA,18,13,AVP,PIT,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,1828,1830,1930,1931,US,97,NA,62,61,NA,-1,-2,AVP,PIT,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,6,6,1832,1830,1929,1931,US,97,NA,57,61,NA,-2,2,AVP,PIT,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,1827,1830,1926,1931,US,97,NA,59,61,NA,-5,-3,AVP,PIT,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,1831,1830,1933,1931,US,97,NA,62,61,NA,2,1,AVP,PIT,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,1849,1830,1946,1931,US,97,NA,57,61,NA,15,19,AVP,PIT,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,1837,1830,1939,1931,US,97,NA,62,61,NA,8,7,AVP,PIT,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,1859,1830,2003,1931,US,97,NA,64,61,NA,32,29,AVP,PIT,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,13,6,1858,1830,1953,1931,US,97,NA,55,61,NA,22,28,AVP,PIT,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,14,7,1830,1830,1926,1931,US,97,NA,56,61,NA,-5,0,AVP,PIT,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,1834,1830,1934,1931,US,97,NA,60,61,NA,3,4,AVP,PIT,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,1829,1830,1935,1931,US,97,NA,66,61,NA,4,-1,AVP,PIT,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,1826,1830,1928,1931,US,97,NA,62,61,NA,-3,-4,AVP,PIT,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,1829,1830,1925,1931,US,97,NA,56,61,NA,-6,-1,AVP,PIT,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,1831,1830,1927,1931,US,97,NA,56,61,NA,-4,1,AVP,PIT,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,20,6,1826,1830,1937,1931,US,97,NA,71,61,NA,6,-4,AVP,PIT,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,1836,1830,1931,1931,US,97,NA,55,61,NA,0,6,AVP,PIT,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,22,1,1828,1830,1928,1931,US,97,NA,60,61,NA,-3,-2,AVP,PIT,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,1831,1830,1937,1931,US,97,NA,66,61,NA,6,1,AVP,PIT,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,1828,1830,1935,1931,US,97,NA,67,61,NA,4,-2,AVP,PIT,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,1843,1830,1938,1931,US,97,NA,55,61,NA,7,13,AVP,PIT,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,1846,1830,1945,1931,US,97,NA,59,61,NA,14,16,AVP,PIT,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,27,6,1846,1830,1941,1931,US,97,NA,55,61,NA,10,16,AVP,PIT,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,28,7,1828,1830,1932,1931,US,97,NA,64,61,NA,1,-2,AVP,PIT,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,1827,1830,1935,1931,US,97,NA,68,61,NA,4,-3,AVP,PIT,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,1828,1830,1928,1931,US,97,NA,60,61,NA,-3,-2,AVP,PIT,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,1830,1830,1929,1931,US,97,NA,59,61,NA,-2,0,AVP,PIT,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,2113,2025,2324,2235,US,97,NA,131,130,NA,49,48,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,2229,2025,42,2235,US,97,NA,133,130,NA,127,124,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,2120,2025,2313,2235,US,97,NA,113,130,NA,38,55,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,2034,2025,2252,2235,US,97,NA,138,130,NA,17,9,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,2026,2025,2243,2235,US,97,NA,137,130,NA,8,1,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,6,6,2022,2025,2235,2235,US,97,NA,133,130,NA,0,-3,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
